id,l,t,r,b
21,430.09,168.31,459.102,239.071
21,219.75,203,240.25,253.0
21,363.75,211,384.25,261.0
21,80,5.4857,117.486,96.915
21,4.0816,190.64,26.403,245.083
21,563.75,195,584.25,245.0
21,55.75,199,76.25,249.0
21,317.07,217.02,343.724,282.031
21,459.75,235,480.25,285.0
22,599.5,174,640.5,274.0
22,463.75,195,484.25,245.0
22,415.75,223,436.25,273.0
22,195.75,199,216.25,249.0
22,371.75,195,392.25,245.0
22,605.89,99.368,640.416,183.579
22,485.06,184.56,509.457,244.064
22,471.75,111,492.25,161.0
22,452.52,199.35,474.841,253.793
22,499.75,187,520.25,237.0
22,203.75,199,224.25,249.0
22,567.75,195,588.25,245.0
22,551.75,199,572.25,249.0
22,277.49,173.71,314.976,265.139
22,314.98,177.35,346.637,254.563
22,223.75,203,244.25,253.0
22,587.26,120.89,635.853,239.41
22,471.75,195,492.25,245.0
22,438.4,122.51,475.886,213.939
22,317.07,217.02,343.724,282.031
22,408.98,181.92,431.301,236.363
22,79.5,-2,120.5,98.0
22,574.69,128,606.347,205.213
22,211.75,199,232.25,249.0
22,343.67,190.64,365.991,245.083
22,247.75,203,268.25,253.0
22,471.75,231,492.25,281.0
22,259.75,207,280.25,257.0
22,580.22,198.85,604.617,258.354
22,187.75,199,208.25,249.0
22,379.75,191,400.25,241.0
22,363.75,191,384.25,241.0
22,222.22,115.66,253.877,192.873
22,66.947,11.789,101.473,96.0
22,99.628,184.56,124.025,244.064
22,443.75,199,464.25,249.0
22,387.75,191,408.25,241.0
22,511.41,139.85,560.003,258.37
23,599.5,182,640.5,282.0
23,415.75,223,436.25,273.0
23,463.75,195,484.25,245.0
23,365.44,190.64,387.761,245.083
23,227.75,203,248.25,253.0
23,491.75,191,512.25,241.0
23,595.62,120.34,640.517,229.84
23,203.75,199,224.25,249.0
23,499.75,187,520.25,237.0
23,452.52,190.64,474.841,245.083
23,567.75,195,588.25,245.0
23,86.184,177.35,117.841,254.563
23,191.75,199,212.25,249.0
23,317.07,217.02,343.724,282.031
23,587.75,111,608.25,161.0
23,259.75,203,280.25,253.0
23,471.75,111,492.25,161.0
23,552.65,199.35,574.971,253.793
23,307.75,167,328.25,217.0
23,542.16,170.27,566.557,229.774
23,323.27,189.32,347.667,248.824
23,617.96,99.132,640.281,153.575
23,515.75,227,536.25,277.0
23,430.09,168.31,459.102,239.071
23,211.75,199,232.25,249.0
23,79.5,-2,120.5,98.0
23,408.98,181.92,431.301,236.363
23,247.75,203,268.25,253.0
23,271.75,167,292.25,217.0
23,471.75,195,492.25,245.0
23,243.75,171,264.25,221.0
23,517.82,208.07,540.141,262.513
23,483.75,195,504.25,245.0
23,222.22,115.66,253.877,192.873
23,111.75,199,132.25,249.0
23,306.67,191.03,333.324,256.041
23,444.21,119.58,478.736,203.791
23,299.75,207,320.25,257.0
23,-0.25,187,20.25,237.0
23,461.22,212.43,483.541,266.873
23,375.75,191,396.25,241.0
23,63.5,-2,104.5,98.0
24,599.5,174,640.5,274.0
24,463.75,195,484.25,245.0
24,195.75,199,216.25,249.0
24,551.67,194.08,576.067,253.584
24,437.47,165.51,461.867,225.014
24,415.75,223,436.25,273.0
24,308.84,164.49,331.161,218.933
24,499.75,187,520.25,237.0
24,366.1,184.56,390.497,244.064
24,260.95,203.71,283.271,258.153
24,203.75,199,224.25,249.0
24,471.75,195,492.25,245.0
24,605.89,79.158,640.416,163.369
24,222.22,115.66,253.877,192.873
24,575.46,184.56,599.857,244.064
24,311.15,185.28,340.162,256.041
24,451.75,179.8,476.147,239.304
24,485.06,184.56,509.457,244.064
24,583.13,112.2,605.451,166.643
24,465.58,107.85,487.901,162.293
24,565.71,190.64,588.031,245.083
24,317.07,217.02,343.724,282.031
24,471.75,231,492.25,281.0
24,546.91,179.8,571.307,239.304
24,215.75,199,236.25,249.0
24,92.367,23.133,124.024,100.346
24,379.75,191,400.25,241.0
24,359.75,199,380.25,249.0
24,223.75,203,244.25,253.0
24,50.743,-1.8286,88.229,89.6
24,461.22,212.43,483.541,266.873
24,408.98,181.92,431.301,236.363
24,443.81,195,466.131,249.443
24,442.23,132.17,466.627,191.674
25,619.75,211,640.25,261.0
25,415.75,223,436.25,273.0
25,203.75,199,224.25,249.0
25,487.75,191,508.25,241.0
25,463.75,195,484.25,245.0
25,195.75,199,216.25,249.0
25,223.75,203,244.25,253.0
25,307.75,167,328.25,217.0
25,365.44,190.64,387.761,245.083
25,471.75,111,492.25,161.0
25,563.75,195,584.25,245.0
25,611.33,89.105,640.342,159.866
25,317.07,217.02,343.724,282.031
25,71.5,-2,112.5,98.0
25,617.96,229.86,640.281,284.303
25,187.75,199,208.25,249.0
25,495.75,191,516.25,241.0
25,613.53,184.56,637.927,244.064
25,231.75,203,252.25,253.0
25,455.75,195,476.25,245.0
25,577.37,107.89,614.856,199.319
25,515.75,227,536.25,277.0
25,435.75,179.62,464.762,250.381
25,323.27,189.32,347.667,248.824
25,309,198.85,333.397,258.354
25,259.75,203,280.25,253.0
25,99.75,55,120.25,105.0
25,599.42,202.02,631.077,279.233
25,375.75,191,396.25,241.0
25,277.49,173.71,314.976,265.139
25,431.54,159.84,458.194,224.851
25,251.75,199,272.25,249.0
25,471.75,231,492.25,281.0
25,555.75,195,576.25,245.0
25,519.75,211,540.25,261.0
25,107.75,203,128.25,253.0
25,535.24,181.92,557.561,236.363
25,313.75,184.56,338.147,244.064
25,471.75,195,492.25,245.0
26,595.62,181.61,640.517,291.11
26,195.75,199,216.25,249.0
26,415.75,223,436.25,273.0
26,461.22,190.64,483.541,245.083
26,499.75,187,520.25,237.0
26,251.75,199,272.25,249.0
26,365.44,190.64,387.761,245.083
26,619.75,115,640.25,165.0
26,203.75,199,224.25,249.0
26,471.75,111,492.25,161.0
26,565.71,190.64,588.031,245.083
26,227.75,203,248.25,253.0
26,587.75,111,608.25,161.0
26,226.12,120.92,248.441,175.363
26,277.49,173.71,314.976,265.139
26,615.75,103,636.25,153.0
26,187.75,199,208.25,249.0
26,452.52,186.28,474.841,240.723
26,311.75,207,332.25,257.0
26,317.07,217.02,343.724,282.031
26,469.93,190.64,492.251,245.083
26,551.67,194.08,576.067,253.584
26,491.75,191,512.25,241.0
26,86.184,23.133,117.841,100.346
26,447.75,175,468.25,225.0
26,443.81,195,466.131,249.443
26,463.75,111,484.25,161.0
26,211.75,199,232.25,249.0
26,243.75,195,264.25,245.0
26,515.75,227,536.25,277.0
26,530.41,180.63,557.064,245.641
26,483.75,195,504.25,245.0
26,435.75,175,456.25,225.0
26,308.84,164.49,331.161,218.933
26,619.75,83,640.25,133.0
26,374.15,195,396.471,249.443
26,435.75,195,456.25,245.0
26,86.184,177.35,117.841,254.563
26,271.75,167,292.25,217.0
26,543.75,207,564.25,257.0
26,313.2,181.92,335.521,236.363
26,269.05,213.89,303.576,298.101
26,259.75,207,280.25,257.0
27,599.5,182,640.5,282.0
27,203.75,199,224.25,249.0
27,195.75,199,216.25,249.0
27,415.75,223,436.25,273.0
27,487.75,191,508.25,241.0
27,463.75,191,484.25,241.0
27,455.75,191,476.25,241.0
27,619.75,115,640.25,165.0
27,363.9,180.63,390.554,245.641
27,317.07,217.02,343.724,282.031
27,471.75,195,492.25,245.0
27,211.75,199,232.25,249.0
27,494.57,179.8,518.967,239.304
27,556.43,194.08,580.827,253.584
27,439.75,195,460.25,245.0
27,308.84,164.49,331.161,218.933
27,309,194.08,333.397,253.584
27,275.75,227,296.25,277.0
27,259.75,203,280.25,253.0
27,567.75,195,588.25,245.0
27,435.1,173.21,457.421,227.653
27,471.75,111,492.25,161.0
27,577.37,107.89,614.856,199.319
27,323.27,189.32,347.667,248.824
27,231.75,207,252.25,257.0
27,107.75,199,128.25,249.0
27,187.75,199,208.25,249.0
27,267.75,203,288.25,253.0
27,227.75,119,248.25,169.0
27,35.75,195,56.25,245.0
27,619.75,87,640.25,137.0
27,503.85,120.29,566.995,274.3
27,247.75,203,268.25,253.0
27,471.75,231,492.25,281.0
27,92.367,23.133,124.024,100.346
27,435.75,219,456.25,269.0
27,446.99,213.13,471.387,272.634
27,61.449,16.964,93.106,94.177
28,463.75,195,484.25,245.0
28,599.5,182,640.5,282.0
28,417.69,221.14,440.011,275.583
28,471.75,111,492.25,161.0
28,485.06,184.56,509.457,244.064
28,366.1,184.56,390.497,244.064
28,191.75,203,212.25,253.0
28,499.75,187,520.25,237.0
28,543.75,175,564.25,225.0
28,311.75,207,332.25,257.0
28,471.75,231,492.25,281.0
28,557.01,195,579.331,249.443
28,619.75,115,640.25,165.0
28,408.98,221.14,431.301,275.583
28,515.75,227,536.25,277.0
28,451.75,184.56,476.147,244.064
28,199.75,199,220.25,249.0
28,308.84,164.49,331.161,218.933
28,583.13,112.2,605.451,166.643
28,471.75,195,492.25,245.0
28,93.895,18.526,128.421,102.737
28,71.5,-2,112.5,98.0
28,567.75,195,588.25,245.0
28,183.75,199,204.25,249.0
28,447.75,211,468.25,261.0
28,463.75,111,484.25,161.0
28,317.07,217.02,343.724,282.031
28,227.75,203,248.25,253.0
28,442.23,132.17,466.627,191.674
28,255.75,203,276.25,253.0
28,319.75,191,340.25,241.0
28,407.75,183,428.25,233.0
28,35.75,195,56.25,245.0
28,619.75,83,640.25,133.0
28,437.47,184.56,461.867,244.064
28,391.75,191,412.25,241.0
28,227.75,119,248.25,169.0
29,415.75,223,436.25,273.0
29,611.33,202.25,640.342,273.011
29,195.75,203,216.25,253.0
29,203.75,199,224.25,249.0
29,487.75,191,508.25,241.0
29,366.1,184.56,390.497,244.064
29,463.75,195,484.25,245.0
29,551.67,194.08,576.067,253.584
29,471.75,111,492.25,161.0
29,595.62,120.34,640.517,229.84
29,307.75,167,328.25,217.0
29,451.75,179.8,476.147,239.304
29,471.75,195,492.25,245.0
29,265.51,183.52,297.167,260.733
29,215.75,199,236.25,249.0
29,311.87,191.03,338.524,256.041
29,617.96,94.774,640.281,149.217
29,227.75,203,248.25,253.0
29,563.75,195,584.25,245.0
29,437.47,179.8,461.867,239.304
29,451.75,211,472.25,261.0
29,543.95,173.21,566.271,227.653
29,499.75,187,520.25,237.0
29,187.75,199,208.25,249.0
29,339.75,191,360.25,241.0
29,326.26,190.64,348.581,245.083
29,317.07,217.02,343.724,282.031
29,63.5,-2,104.5,98.0
29,277.49,173.71,314.976,265.139
29,515.75,227,536.25,277.0
29,407.75,227,428.25,277.0
29,591.75,195,612.25,245.0
29,471.75,231,492.25,281.0
29,243.75,203,264.25,253.0
29,435.1,216.78,457.421,271.223
29,255.75,199,276.25,249.0
29,107.75,199,128.25,249.0
29,98.551,23.133,130.208,100.346
29,447.75,199,468.25,249.0
29,513.61,175.03,538.007,234.534
30,195.75,199,216.25,249.0
30,415.75,223,436.25,273.0
30,487.75,191,508.25,241.0
30,619.75,211,640.25,261.0
30,222.22,115.66,253.877,192.873
30,463.75,195,484.25,245.0
30,515.48,131.88,568.431,261.03
30,203.75,199,224.25,249.0
30,363.9,180.63,390.554,245.641
30,619.75,99,640.25,149.0
30,583.13,112.2,605.451,166.643
30,455.75,195,476.25,245.0
30,183.75,199,204.25,249.0
30,304.49,164.49,326.811,218.933
30,495.75,191,516.25,241.0
30,437.47,165.51,461.867,225.014
30,231.75,203,252.25,253.0
30,471.75,111,492.25,161.0
30,63.5,-2,104.5,98.0
30,575.46,184.56,599.857,244.064
30,35.75,199,56.25,249.0
30,211.75,195,232.25,245.0
30,617.96,181.92,640.281,236.363
30,551.22,191.03,577.874,256.041
30,279.75,167,300.25,217.0
30,311.5,174,352.5,274.0
30,471.75,195,492.25,245.0
30,391.75,191,412.25,241.0
30,408.92,175.03,433.317,234.534
30,565.71,186.28,588.031,240.723
30,111.75,199,132.25,249.0
30,358.26,208.19,389.917,285.403
30,255.75,199,276.25,249.0
30,282.83,185.28,311.842,256.041
30,432.71,179.8,457.107,239.304
30,426.39,168.85,448.711,223.293
30,99.628,184.56,124.025,244.064
30,219.75,199,240.25,249.0
30,570.71,136.93,595.107,196.434
30,265.51,183.52,297.167,260.733
31,605.89,193.68,640.416,277.891
31,471.75,111,492.25,161.0
31,203.75,199,224.25,249.0
31,227.75,203,248.25,253.0
31,191.75,199,212.25,249.0
31,461.22,190.64,483.541,245.083
31,617.96,94.774,640.281,149.217
31,408.98,221.14,431.301,275.583
31,365.44,190.64,387.761,245.083
31,556.43,194.08,580.827,253.584
31,417.69,225.5,440.011,279.943
31,471.75,231,492.25,281.0
31,471.75,195,492.25,245.0
31,565.95,184.56,590.347,244.064
31,463.75,111,484.25,161.0
31,487.35,190.64,509.671,245.083
31,605.89,160,640.416,244.211
31,499.75,187,520.25,237.0
31,275.75,227,296.25,277.0
31,211.75,199,232.25,249.0
31,299.43,173.71,336.916,265.139
31,548.3,195,570.621,249.443
31,111.75,199,132.25,249.0
31,575.46,184.56,599.857,244.064
31,317.07,217.02,343.724,282.031
31,515.75,227,536.25,277.0
31,587.75,119,608.25,169.0
31,265.51,177.35,297.167,254.563
31,408.98,181.92,431.301,236.363
31,455.75,183,476.25,233.0
31,359.75,167,380.25,217.0
31,575.46,136.93,599.857,196.434
31,86.184,23.133,117.841,100.346
31,430.75,168.85,453.071,223.293
31,375.75,191,396.25,241.0
31,435.1,186.28,457.421,240.723
31,519.03,171.18,550.687,248.393
31,256.6,203.71,278.921,258.153
32,195.75,199,216.25,249.0
32,415.75,223,436.25,273.0
32,605.89,193.68,640.416,277.891
32,203.75,199,224.25,249.0
32,367.75,191,388.25,241.0
32,463.75,195,484.25,245.0
32,471.75,111,492.25,161.0
32,567.75,195,588.25,245.0
32,551.22,191.03,577.874,256.041
32,63.5,-2,104.5,98.0
32,619.75,107,640.25,157.0
32,599.75,103,620.25,153.0
32,499.75,187,520.25,237.0
32,471.75,195,492.25,245.0
32,471.75,231,492.25,281.0
32,485.06,184.56,509.457,244.064
32,223.35,117.88,247.747,177.384
32,307.75,167,328.25,217.0
32,259.75,203,280.25,253.0
32,605.89,160,640.416,244.211
32,339.71,165.01,371.367,242.223
32,452.52,190.64,474.841,245.083
32,263.75,227,284.25,277.0
32,583.75,115,604.25,165.0
32,375.75,191,396.25,241.0
32,277.49,173.71,314.976,265.139
32,231.75,207,252.25,257.0
32,247.75,203,268.25,253.0
32,407.75,215,428.25,265.0
32,317.07,217.02,343.724,282.031
32,363.75,179,384.25,229.0
32,183.75,199,204.25,249.0
32,86.184,23.133,117.841,100.346
32,215.75,199,236.25,249.0
32,71.75,195,92.25,245.0
32,315.75,183,336.25,233.0
32,311.75,207,332.25,257.0
32,461.22,212.43,483.541,266.873
32,575.75,135,596.25,185.0
32,235.37,119.58,269.896,203.791
32,408.98,181.92,431.301,236.363
32,356.73,164.49,379.051,218.933
32,459.75,235,480.25,285.0
32,323.75,183,344.25,233.0
32,387.21,186.28,409.531,240.723
32,99.628,184.56,124.025,244.064
33,461.22,190.64,483.541,245.083
33,605.89,193.68,640.416,277.891
33,195.75,199,216.25,249.0
33,415.75,223,436.25,273.0
33,371.75,195,392.25,245.0
33,203.75,199,224.25,249.0
33,260.95,203.71,283.271,258.153
33,551.75,199,572.25,249.0
33,487.35,190.64,509.671,245.083
33,187.75,199,208.25,249.0
33,469.93,190.64,492.251,245.083
33,467.75,111,488.25,161.0
33,505.16,131.88,558.111,261.03
33,437.47,165.51,461.867,225.014
33,86.184,23.133,117.841,100.346
33,496.05,181.92,518.371,236.363
33,311.75,167,332.25,217.0
33,611.33,89.105,640.342,159.866
33,407.75,215,428.25,265.0
33,595.62,120.34,640.517,229.84
33,277.49,173.71,314.976,265.139
33,452.52,190.64,474.841,245.083
33,439.75,203,460.25,253.0
33,565.71,190.64,588.031,245.083
33,583.75,115,604.25,165.0
33,314.06,181.03,351.546,272.459
33,361.09,190.64,383.411,245.083
33,343.75,191,364.25,241.0
33,50.743,-1.8286,88.229,89.6
33,231.75,203,252.25,253.0
33,247.75,203,268.25,253.0
33,223.75,203,244.25,253.0
33,431.75,191,452.25,241.0
33,222.22,115.66,253.877,192.873
33,265.51,220.53,297.167,297.743
34,599.31,181.03,636.796,272.459
34,415.75,223,436.25,273.0
34,463.75,195,484.25,245.0
34,551.67,194.08,576.067,253.584
34,199.75,199,220.25,249.0
34,187.75,199,208.25,249.0
34,587.75,111,608.25,161.0
34,452.52,199.35,474.841,253.793
34,471.75,111,492.25,161.0
34,363.9,180.63,390.554,245.641
34,619.75,99,640.25,149.0
34,515.75,227,536.25,277.0
34,227.75,203,248.25,253.0
34,80,5.4857,117.486,96.915
34,499.75,187,520.25,237.0
34,482.99,190.64,505.311,245.083
34,435.1,181.92,457.421,236.363
34,572.03,128.65,598.684,193.661
34,443.81,173.21,466.131,227.653
34,308.84,164.49,331.161,218.933
34,211.75,195,232.25,245.0
34,222.22,115.66,253.877,192.873
34,271.69,214.36,303.347,291.573
34,491.7,190.64,514.021,245.083
34,323.27,189.32,347.667,248.824
34,471.75,195,492.25,245.0
34,315.75,191,336.25,241.0
34,387.75,191,408.25,241.0
34,595.62,120.34,640.517,229.84
34,463.75,111,484.25,161.0
34,255.75,203,276.25,253.0
34,411.75,191,432.25,241.0
34,295.78,199.35,318.101,253.793
34,317.07,217.02,343.724,282.031
34,23.75,199,44.25,249.0
35,605.89,193.68,640.416,277.891
35,463.75,195,484.25,245.0
35,415.75,223,436.25,273.0
35,199.75,199,220.25,249.0
35,366.1,184.56,390.497,244.064
35,515.75,227,536.25,277.0
35,259.75,203,280.25,253.0
35,191.75,203,212.25,253.0
35,247.75,203,268.25,253.0
35,619.75,115,640.25,165.0
35,439.75,179,460.25,229.0
35,309,194.08,333.397,253.584
35,487.75,191,508.25,241.0
35,211.75,199,232.25,249.0
35,499.75,187,520.25,237.0
35,471.75,111,492.25,161.0
35,563.75,195,584.25,245.0
35,583.75,119,604.25,169.0
35,430.75,168.85,453.071,223.293
35,339.32,186.28,361.641,240.723
35,527.88,179.8,552.277,239.304
35,352.38,186.28,374.701,240.723
35,471.75,231,492.25,281.0
35,72.686,5.4857,110.172,96.915
35,318.51,189.32,342.907,248.824
35,271.75,167,292.25,217.0
35,375.61,179.8,400.007,239.304
35,442.23,132.17,466.627,191.674
35,307.75,167,328.25,217.0
35,94.629,5.4857,132.115,96.915
35,447.75,211,468.25,261.0
35,570.71,184.56,595.107,244.064
35,552.65,195,574.971,249.443
35,479.75,195,500.25,245.0
35,277.87,177.35,309.527,254.563
35,222.22,115.66,253.877,192.873
35,615.75,103,636.25,153.0
35,455.75,195,476.25,245.0
36,415.75,223,436.25,273.0
36,595.62,181.61,640.517,291.11
36,203.75,199,224.25,249.0
36,456.51,189.32,480.907,248.824
36,577.69,95.614,640.835,249.624
36,491.75,191,512.25,241.0
36,195.75,199,216.25,249.0
36,371.75,195,392.25,245.0
36,556.42,196.22,583.074,261.231
36,469.93,190.64,492.251,245.083
36,317.07,217.02,343.724,282.031
36,435.1,173.21,457.421,227.653
36,211.75,199,232.25,249.0
36,483.75,195,504.25,245.0
36,295.75,203,316.25,253.0
36,269.05,180.21,303.576,264.421
36,308.84,164.49,331.161,218.933
36,471.75,111,492.25,161.0
36,451.75,211,472.25,261.0
36,408.98,181.92,431.301,236.363
36,187.75,199,208.25,249.0
36,515.48,131.88,568.431,261.03
36,39.75,199,60.25,249.0
36,311.75,207,332.25,257.0
36,443.75,199,464.25,249.0
36,322.28,185.83,348.934,250.841
36,71.5,-2,112.5,98.0
36,87.5,-2,128.5,98.0
36,361.09,195,383.411,249.443
36,51.75,199,72.25,249.0
36,23.75,199,44.25,249.0
36,227.75,203,248.25,253.0
36,443.81,173.21,466.131,227.653
36,471.75,231,492.25,281.0
36,499.75,187,520.25,237.0
36,243.75,203,264.25,253.0
36,461.26,213.13,485.657,272.634
37,367.75,195,388.25,245.0
37,195.75,199,216.25,249.0
37,415.75,223,436.25,273.0
37,611.33,196.6,640.342,267.361
37,203.75,199,224.25,249.0
37,471.75,111,492.25,161.0
37,487.75,191,508.25,241.0
37,463.75,195,484.25,245.0
37,227.75,203,248.25,253.0
37,435.1,181.92,457.421,236.363
37,187.75,199,208.25,249.0
37,255.75,203,276.25,253.0
37,452.52,190.64,474.841,245.083
37,319.75,183,340.25,233.0
37,551.67,194.08,576.067,253.584
37,611.33,106.08,640.342,176.841
37,515.75,227,536.25,277.0
37,277.49,173.71,314.976,265.139
37,471.75,195,492.25,245.0
37,308.84,164.49,331.161,218.933
37,575.75,135,596.25,185.0
37,211.75,203,232.25,253.0
37,323.27,217.9,347.667,277.404
37,587.48,107.85,609.801,162.293
37,565.71,190.64,588.031,245.083
37,471.75,231,492.25,281.0
37,263.75,207,284.25,257.0
37,326.26,190.64,348.581,245.083
37,35.75,195,56.25,245.0
37,111.75,199,132.25,249.0
37,222.22,115.66,253.877,192.873
37,499.75,187,520.25,237.0
37,313.2,221.14,335.521,275.583
37,583.75,199,604.25,249.0
37,263.75,227,284.25,277.0
37,86.184,177.35,117.841,254.563
37,407.75,187,428.25,237.0
37,443.81,173.21,466.131,227.653
37,438.65,121.83,470.307,199.043
38,605.89,193.68,640.416,277.891
38,415.75,223,436.25,273.0
38,471.75,111,492.25,161.0
38,452.36,175.43,479.014,240.441
38,195.75,199,216.25,249.0
38,485.06,184.56,509.457,244.064
38,461.26,189.32,485.657,248.824
38,203.75,199,224.25,249.0
38,499.75,187,520.25,237.0
38,566.83,180.63,593.484,245.641
38,463.75,111,484.25,161.0
38,277.49,173.71,314.976,265.139
38,599.5,94,640.5,194.0
38,371.75,195,392.25,245.0
38,308.84,164.49,331.161,218.933
38,583.13,112.2,605.451,166.643
38,265.51,177.35,297.167,254.563
38,183.75,199,204.25,249.0
38,471.75,231,492.25,281.0
38,443.81,173.21,466.131,227.653
38,55.266,16.964,86.923,94.177
38,551.67,194.08,576.067,253.584
38,231.75,203,252.25,253.0
38,435.75,195,456.25,245.0
38,387.75,191,408.25,241.0
38,532.64,179.8,557.037,239.304
38,431.75,171,452.25,221.0
38,514.8,170.23,541.454,235.241
38,570.07,138.35,592.391,192.793
38,311.87,185.83,338.524,250.841
38,317.07,217.02,343.724,282.031
38,561.19,208.37,585.587,267.874
38,515.75,227,536.25,277.0
38,507.75,187,528.25,237.0
38,327.75,199,348.25,249.0
38,87.5,-2,128.5,98.0
39,605.89,193.68,640.416,277.891
39,415.75,223,436.25,273.0
39,463.75,195,484.25,245.0
39,471.75,111,492.25,161.0
39,487.75,195,508.25,245.0
39,471.75,231,492.25,281.0
39,317.07,185.83,343.724,250.841
39,195.75,203,216.25,253.0
39,308.84,164.49,331.161,218.933
39,317.07,217.02,343.724,282.031
39,471.75,195,492.25,245.0
39,583.13,112.2,605.451,166.643
39,227.75,203,248.25,253.0
39,203.75,199,224.25,249.0
39,619.75,115,640.25,165.0
39,451.75,179.8,476.147,239.304
39,499.75,187,520.25,237.0
39,350.63,188.34,388.116,279.769
39,247.75,203,268.25,253.0
39,311.75,207,332.25,257.0
39,382.86,186.28,405.181,240.723
39,551.75,195,572.25,245.0
39,437.47,170.27,461.867,229.774
39,615.75,103,636.25,153.0
39,463.75,111,484.25,161.0
39,87.314,5.4857,124.8,96.915
39,619.75,83,640.25,133.0
39,50.743,-1.8286,88.229,89.6
39,404.16,208.37,428.557,267.874
39,515.75,227,536.25,277.0
39,92.367,177.35,124.024,254.563
39,451.75,211,472.25,261.0
39,187.75,199,208.25,249.0
39,595.75,119,616.25,169.0
39,35.75,199,56.25,249.0
39,295.75,203,316.25,253.0
39,271.75,171,292.25,221.0
39,222.22,115.66,253.877,192.873
39,593.24,195.86,624.897,273.073
39,73.684,11.789,108.21,96.0
39,444.21,119.58,478.736,203.791
39,543.75,175,564.25,225.0
39,565.95,184.56,590.347,244.064
39,599.75,103,620.25,153.0
39,577.24,128.65,603.894,193.661
39,435.1,216.78,457.421,271.223
39,519.75,211,540.25,261.0
40,471.75,111,492.25,161.0
40,195.75,199,216.25,249.0
40,595.62,181.61,640.517,291.11
40,463.75,195,484.25,245.0
40,203.75,199,224.25,249.0
40,415.75,223,436.25,273.0
40,563.75,195,584.25,245.0
40,435.75,175,456.25,225.0
40,438.65,121.83,470.307,199.043
